Date,FTSE,NASDAQ
2015-09-18,6104.10009765625,4827.22998046875
2015-09-25,6109.0,4686.5
2015-10-02,6130.0,4707.77978515625
2015-10-09,6416.2001953125,4830.47021484375
2015-10-16,6378.0,4886.68994140625
2015-10-23,6444.10009765625,5031.85986328125
2015-10-30,6361.10009765625,5053.75
2015-11-06,6353.7998046875,5147.1201171875
2015-11-13,6118.2998046875,4927.8798828125
2015-11-20,6334.60009765625,5104.919921875
2015-11-27,6375.2001953125,5127.52001953125
2015-12-04,6238.2998046875,5142.27001953125
2015-12-11,5952.7998046875,4933.47021484375
2015-12-18,6052.39990234375,4923.080078125
2015-12-25,6254.60009765625,5048.490234375
2016-01-01,6242.2998046875,5007.41015625
2016-01-08,5912.39990234375,4643.6298828125
2016-01-15,5804.10009765625,4488.419921875
2016-01-22,5900.0,4591.18017578125
2016-01-29,6083.7998046875,4613.9501953125
2016-02-05,5848.10009765625,4363.14013671875
2016-02-12,5707.60009765625,4337.509765625
2016-02-19,5950.2001953125,4504.43017578125
2016-02-26,6096.0,4590.47021484375
2016-03-04,6199.39990234375,4717.02001953125
2016-03-11,6139.7998046875,4748.47021484375
2016-03-18,6189.60009765625,4795.64990234375
2016-03-25,6106.5,4773.5
2016-04-01,6146.10009765625,4914.5400390625
2016-04-08,6204.39990234375,4850.68994140625
2016-04-15,6343.7998046875,4938.22021484375
2016-04-22,6310.39990234375,4906.22998046875
2016-04-29,6241.89990234375,4775.35986328125
2016-05-06,6125.7001953125,4736.16015625
2016-05-13,6138.5,4717.68017578125
2016-05-20,6156.2998046875,4769.56005859375
2016-05-27,6270.7998046875,4933.5
2016-06-03,6209.60009765625,4942.52001953125
2016-06-10,6115.7998046875,4894.5498046875
2016-06-17,6021.10009765625,4800.33984375
2016-06-24,6138.7001953125,4707.97998046875
2016-07-01,6577.7998046875,4862.56982421875
2016-07-08,6590.60009765625,4956.759765625
2016-07-15,6669.2001953125,5029.58984375
2016-07-22,6730.5,5100.16015625
2016-07-29,6724.39990234375,5162.1298828125
2016-08-05,6793.5,5221.1201171875
2016-08-12,6916.0,5232.89013671875
2016-08-19,6859.0,5238.3798828125
2016-08-26,6838.10009765625,5218.919921875
2016-09-02,6894.60009765625,5249.89990234375
2016-09-09,6777.0,5125.91015625
2016-09-16,6710.2998046875,5244.56982421875
2016-09-23,6909.39990234375,5305.75
2016-09-30,6899.2998046875,5312.0
2016-10-07,7044.39990234375,5292.39990234375
2016-10-14,7013.60009765625,5214.16015625
2016-10-21,7020.5,5257.39990234375
2016-10-28,6996.2998046875,5190.10009765625
2016-11-04,6693.2998046875,5046.3701171875
2016-11-11,6730.39990234375,5237.10986328125
2016-11-18,6775.7998046875,5321.509765625
2016-11-25,6840.7998046875,5398.919921875
